Product ID,Product Name,Scenario,Total Emissions (kgCO2e/batch),Total Emission Intensity (kgCO2e/m2),Initial Global Area (m2),Recovered Yield (%),Recovered Yield for Float Glass (%),Recovered Mass (kg),[Stage] Building Site Dismantling,[Stage] Transport: Site->Processor,[Stage] System Disassembly,[Stage] Repair,[Stage] Recondition,[Stage] Repurpose,[Stage] Glass Reprocessing,[Stage] New Glass,[Stage] IGU Re-Assembly,[Stage] Packaging,[Stage] Transport: Processor->Next Use,[Stage] Next Use Installation,[Stage] Transport: Processor->Open-Loop Facility,[Stage] Transport: Landfill Disposal,Origin,Processor,Route A Mode,Route A Dist (km)
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,System Reuse (Direct),4085.9,42.6,96.0,72.0,72.0,2139.6,1368.0,57.1,0.0,0.0,0.0,0.0,0.0,640.7,619.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,System Reuse (Repair),3812.7,39.7,96.0,81.0,81.0,2407.1,1368.0,57.1,0.0,1.4,0.0,0.0,0.0,434.8,553.1,0.0,25.9,1368.0,0.0,4.4,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Component Reuse,4901.1,51.1,96.0,72.0,72.0,2139.6,1368.0,57.1,2.6,0.0,1.4,0.0,0.0,507.0,1564.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Remanufacture,5754.2,59.9,96.0,81.0,81.0,2407.1,1368.0,57.1,2.6,0.0,0.0,0.0,0.0,1361.5,1564.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Repurpose,6709.1,69.9,96.0,72.0,0.0,2139.6,1368.0,57.1,2.6,0.0,0.0,3.5,0.0,2288.2,1564.7,0.0,50.5,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Closed-loop (Intact),6156.3,64.1,96.0,80.0,80.0,2139.6,1368.0,57.1,2.6,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,25.9,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Closed-loop (Broken),6148.8,64.1,96.0,80.0,80.0,2139.6,1368.0,49.7,0.0,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,25.9,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Open-loop (Intact),6741.1,70.2,96.0,80.0,0.0,0.0,1368.0,57.1,2.6,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,67.5,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Open-loop (Broken),6733.7,70.1,96.0,80.0,0.0,0.0,1368.0,49.7,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,67.5,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.1_DGU_6_16_6_Bronze,Landfill,5557.4,57.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,0.0,23.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,System Reuse (Direct),4202.0,43.8,96.0,72.0,72.0,2485.2,1368.0,65.1,0.0,0.0,0.0,0.0,0.0,744.2,619.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,System Reuse (Repair),3895.3,40.6,96.0,81.0,81.0,2795.9,1368.0,65.1,0.0,1.4,0.0,0.0,0.0,505.0,553.1,0.0,29.5,1368.0,0.0,5.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Component Reuse,4995.7,52.0,96.0,72.0,72.0,2485.2,1368.0,65.1,2.6,0.0,1.4,0.0,0.0,588.9,1564.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Remanufacture,5833.1,60.8,96.0,81.0,81.0,2795.9,1368.0,65.1,2.6,0.0,0.0,0.0,0.0,1427.6,1564.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Repurpose,7095.0,73.9,96.0,72.0,0.0,2485.2,1368.0,65.1,2.6,0.0,0.0,3.5,0.0,2657.8,1564.7,0.0,57.7,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Closed-loop (Intact),6843.7,71.3,96.0,35.5,35.5,1102.8,1368.0,65.1,2.6,0.0,0.0,0.0,573.5,1808.6,1564.7,0.0,29.5,1368.0,63.6,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Closed-loop (Broken),7146.4,74.4,96.0,0.0,0.0,0.0,1368.0,57.7,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,98.7,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Open-loop (Intact),7133.6,74.3,96.0,80.0,0.0,0.0,1368.0,65.1,2.6,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,78.4,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Open-loop (Broken),7126.2,74.2,96.0,80.0,0.0,0.0,1368.0,57.7,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,78.4,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.2_DGU_44.2_16_6_Bronze,Landfill,5934.4,61.8,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,0.0,27.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Direct),4554.0,47.4,96.0,72.0,72.0,3190.5,1368.0,81.5,0.0,0.0,0.0,0.0,0.0,955.4,734.6,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Repair),4194.4,43.7,96.0,81.0,81.0,3589.4,1368.0,81.5,0.0,2.8,0.0,0.0,0.0,648.3,682.4,0.0,36.8,1368.0,0.0,6.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Component Reuse,5348.3,55.7,96.0,72.0,72.0,3190.5,1368.0,81.5,2.6,0.0,1.4,0.0,0.0,756.0,1724.3,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Remanufacture,6160.5,64.2,96.0,81.0,81.0,3589.4,1368.0,81.5,2.6,0.0,0.0,0.0,0.0,1569.6,1724.3,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Repurpose,8042.1,83.8,96.0,72.0,0.0,3190.5,1368.0,81.5,2.6,0.0,0.0,3.5,0.0,3412.1,1724.3,0.0,72.4,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Intact),7221.9,75.2,96.0,80.0,80.0,3190.5,1368.0,81.5,2.6,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,36.8,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Broken),7214.4,75.2,96.0,80.0,80.0,3190.5,1368.0,74.1,0.0,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,36.8,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Intact),8094.2,84.3,96.0,80.0,0.0,0.0,1368.0,81.5,2.6,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,100.7,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Broken),8086.8,84.2,96.0,80.0,0.0,0.0,1368.0,74.1,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,100.7,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
1. ORIGINAL COATINGS 100% AIR,1.3_TGU_6_16_6_16_6_Bronze_Low-e,Landfill,6863.3,71.5,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,0.0,34.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,System Reuse (Direct),4085.9,42.6,96.0,72.0,72.0,2139.6,1368.0,57.1,0.0,0.0,0.0,0.0,0.0,640.7,619.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,System Reuse (Repair),3812.7,39.7,96.0,81.0,81.0,2407.1,1368.0,57.1,0.0,1.4,0.0,0.0,0.0,434.8,553.1,0.0,25.9,1368.0,0.0,4.4,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Component Reuse,4901.1,51.1,96.0,72.0,72.0,2139.6,1368.0,57.1,2.6,0.0,1.4,0.0,0.0,507.0,1564.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Remanufacture,5754.2,59.9,96.0,81.0,81.0,2407.1,1368.0,57.1,2.6,0.0,0.0,0.0,0.0,1361.5,1564.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Repurpose,6709.1,69.9,96.0,72.0,0.0,2139.6,1368.0,57.1,2.6,0.0,0.0,3.5,0.0,2288.2,1564.7,0.0,50.5,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Closed-loop (Intact),6156.3,64.1,96.0,80.0,80.0,2139.6,1368.0,57.1,2.6,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,25.9,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Closed-loop (Broken),6148.8,64.1,96.0,80.0,80.0,2139.6,1368.0,49.7,0.0,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,25.9,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Open-loop (Intact),6741.1,70.2,96.0,80.0,0.0,0.0,1368.0,57.1,2.6,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,67.5,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Open-loop (Broken),6733.7,70.1,96.0,80.0,0.0,0.0,1368.0,49.7,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,67.5,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.1_DGU_6_16_6_Bronze,Landfill,5557.4,57.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,0.0,23.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,System Reuse (Direct),4202.0,43.8,96.0,72.0,72.0,2485.2,1368.0,65.1,0.0,0.0,0.0,0.0,0.0,744.2,619.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,System Reuse (Repair),3895.3,40.6,96.0,81.0,81.0,2795.9,1368.0,65.1,0.0,1.4,0.0,0.0,0.0,505.0,553.1,0.0,29.5,1368.0,0.0,5.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Component Reuse,4995.7,52.0,96.0,72.0,72.0,2485.2,1368.0,65.1,2.6,0.0,1.4,0.0,0.0,588.9,1564.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Remanufacture,5833.1,60.8,96.0,81.0,81.0,2795.9,1368.0,65.1,2.6,0.0,0.0,0.0,0.0,1427.6,1564.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Repurpose,7095.0,73.9,96.0,72.0,0.0,2485.2,1368.0,65.1,2.6,0.0,0.0,3.5,0.0,2657.8,1564.7,0.0,57.7,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Closed-loop (Intact),6843.7,71.3,96.0,35.5,35.5,1102.8,1368.0,65.1,2.6,0.0,0.0,0.0,573.5,1808.6,1564.7,0.0,29.5,1368.0,63.6,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Closed-loop (Broken),7146.4,74.4,96.0,0.0,0.0,0.0,1368.0,57.7,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,98.7,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Open-loop (Intact),7133.6,74.3,96.0,80.0,0.0,0.0,1368.0,65.1,2.6,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,78.4,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Open-loop (Broken),7126.2,74.2,96.0,80.0,0.0,0.0,1368.0,57.7,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,78.4,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.2_DGU_44.2_16_6_Bronze,Landfill,5934.4,61.8,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,0.0,27.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Direct),4554.0,47.4,96.0,72.0,72.0,3190.5,1368.0,81.5,0.0,0.0,0.0,0.0,0.0,955.4,734.6,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,System Reuse (Repair),4194.4,43.7,96.0,81.0,81.0,3589.4,1368.0,81.5,0.0,2.8,0.0,0.0,0.0,648.3,682.4,0.0,36.8,1368.0,0.0,6.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Component Reuse,5348.3,55.7,96.0,72.0,72.0,3190.5,1368.0,81.5,2.6,0.0,1.4,0.0,0.0,756.0,1724.3,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Remanufacture,6160.5,64.2,96.0,81.0,81.0,3589.4,1368.0,81.5,2.6,0.0,0.0,0.0,0.0,1569.6,1724.3,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Repurpose,8042.1,83.8,96.0,72.0,0.0,3190.5,1368.0,81.5,2.6,0.0,0.0,3.5,0.0,3412.1,1724.3,0.0,72.4,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Intact),7221.9,75.2,96.0,80.0,80.0,3190.5,1368.0,81.5,2.6,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,36.8,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
2. ORIGINAL COATINGS 90% ARGON,2.3_DGU_6_16_6_16_6_Bronze_Low-e,Closed-loop (Broken),7214.4,75.2,96.0,80.0,80.0,3190.5,1368.0,74.1,0.0,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,36.8,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
