Product ID,Product Name,Scenario,Total Emissions (kgCO2e/batch),Total Emission Intensity (kgCO2e/m2),Initial Global Area (m2),Recovered Yield (%),Recovered Yield for Float Glass (%),Recovered Mass (kg),[Stage] Building Site Dismantling,[Stage] Transport: Site->Processor,[Stage] System Disassembly,[Stage] Repair,[Stage] Recondition,[Stage] Repurpose,[Stage] Glass Reprocessing,[Stage] New Glass,[Stage] IGU Re-Assembly,[Stage] Packaging,[Stage] Transport: Processor->Next Use,[Stage] Next Use Installation,[Stage] Transport: Processor->Open-Loop Facility,[Stage] Transport: Landfill Disposal,Origin,Processor,Route A Mode,Route A Dist (km)
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Open-loop (Broken),8086.8,84.2,96.0,80.0,0.0,0.0,1368.0,74.1,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,100.7,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
4. ORIGINAL COATINGS 66% ARGON,4.3_TGU_6_16_6_16_6_Bronze_Low-e,Landfill,6863.3,71.5,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,0.0,34.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,System Reuse (Direct),4085.9,42.6,96.0,72.0,72.0,2139.6,1368.0,57.1,0.0,0.0,0.0,0.0,0.0,640.7,619.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,System Reuse (Repair),3812.7,39.7,96.0,81.0,81.0,2407.1,1368.0,57.1,0.0,1.4,0.0,0.0,0.0,434.8,553.1,0.0,25.9,1368.0,0.0,4.4,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Component Reuse,4901.1,51.1,96.0,72.0,72.0,2139.6,1368.0,57.1,2.6,0.0,1.4,0.0,0.0,507.0,1564.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Remanufacture,5754.2,59.9,96.0,81.0,81.0,2407.1,1368.0,57.1,2.6,0.0,0.0,0.0,0.0,1361.5,1564.7,0.0,25.9,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Repurpose,6709.1,69.9,96.0,72.0,0.0,2139.6,1368.0,57.1,2.6,0.0,0.0,3.5,0.0,2288.2,1564.7,0.0,50.5,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Closed-loop (Intact),6156.3,64.1,96.0,80.0,80.0,2139.6,1368.0,57.1,2.6,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,25.9,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Closed-loop (Broken),6148.8,64.1,96.0,80.0,80.0,2139.6,1368.0,49.7,0.0,0.0,0.0,0.0,1112.6,640.7,1564.7,0.0,25.9,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Open-loop (Intact),6741.1,70.2,96.0,80.0,0.0,0.0,1368.0,57.1,2.6,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,67.5,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Open-loop (Broken),6733.7,70.1,96.0,80.0,0.0,0.0,1368.0,49.7,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,67.5,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.1_DGU_6_16_6,Landfill,5557.4,57.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.2,1564.7,0.0,25.3,1368.0,0.0,23.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,System Reuse (Direct),4202.0,43.8,96.0,72.0,72.0,2485.2,1368.0,65.1,0.0,0.0,0.0,0.0,0.0,744.2,619.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,System Reuse (Repair),3895.3,40.6,96.0,81.0,81.0,2795.9,1368.0,65.1,0.0,1.4,0.0,0.0,0.0,505.0,553.1,0.0,29.5,1368.0,0.0,5.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Component Reuse,4995.7,52.0,96.0,72.0,72.0,2485.2,1368.0,65.1,2.6,0.0,1.4,0.0,0.0,588.9,1564.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Remanufacture,5833.1,60.8,96.0,81.0,81.0,2795.9,1368.0,65.1,2.6,0.0,0.0,0.0,0.0,1427.6,1564.7,0.0,29.5,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Repurpose,7095.0,73.9,96.0,72.0,0.0,2485.2,1368.0,65.1,2.6,0.0,0.0,3.5,0.0,2657.8,1564.7,0.0,57.7,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Closed-loop (Intact),6843.7,71.3,96.0,35.5,35.5,1102.8,1368.0,65.1,2.6,0.0,0.0,0.0,573.5,1808.6,1564.7,0.0,29.5,1368.0,63.6,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Closed-loop (Broken),7146.4,74.4,96.0,0.0,0.0,0.0,1368.0,57.7,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,98.7,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Open-loop (Intact),7133.6,74.3,96.0,80.0,0.0,0.0,1368.0,65.1,2.6,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,78.4,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Open-loop (Broken),7126.2,74.2,96.0,80.0,0.0,0.0,1368.0,57.7,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,78.4,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.2_DGU_44.2_16_6,Landfill,5934.4,61.8,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.8,1564.7,0.0,28.9,1368.0,0.0,27.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,System Reuse (Direct),4554.0,47.4,96.0,72.0,72.0,3190.5,1368.0,81.5,0.0,0.0,0.0,0.0,0.0,955.4,734.6,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,System Reuse (Repair),4194.4,43.7,96.0,81.0,81.0,3589.4,1368.0,81.5,0.0,2.8,0.0,0.0,0.0,648.3,682.4,0.0,36.8,1368.0,0.0,6.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Component Reuse,5348.3,55.7,96.0,72.0,72.0,3190.5,1368.0,81.5,2.6,0.0,1.4,0.0,0.0,756.0,1724.3,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Remanufacture,6160.5,64.2,96.0,81.0,81.0,3589.4,1368.0,81.5,2.6,0.0,0.0,0.0,0.0,1569.6,1724.3,0.0,36.8,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Repurpose,8042.1,83.8,96.0,72.0,0.0,3190.5,1368.0,81.5,2.6,0.0,0.0,3.5,0.0,3412.1,1724.3,0.0,72.4,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Closed-loop (Intact),7221.9,75.2,96.0,80.0,80.0,3190.5,1368.0,81.5,2.6,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,36.8,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Closed-loop (Broken),7214.4,75.2,96.0,80.0,80.0,3190.5,1368.0,74.1,0.0,0.0,0.0,0.0,1659.1,955.4,1724.3,0.0,36.8,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Open-loop (Intact),8094.2,84.3,96.0,80.0,0.0,0.0,1368.0,81.5,2.6,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,100.7,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Open-loop (Broken),8086.8,84.2,96.0,80.0,0.0,0.0,1368.0,74.1,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,100.7,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
5. DETERIORATED COATINGS 66% ARGON,5.3_TGU_6_16_6_16_6,Landfill,6863.3,71.5,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.1,1724.3,0.0,36.2,1368.0,0.0,34.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,System Reuse (Direct),3997.8,41.6,96.0,72.0,72.0,2135.4,1368.0,57.0,0.0,0.0,0.0,0.0,0.0,639.4,533.0,0.0,25.8,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,System Reuse (Repair),3714.2,38.7,96.0,81.0,81.0,2402.3,1368.0,57.0,0.0,1.4,0.0,0.0,0.0,433.9,455.6,0.0,25.8,1368.0,0.0,4.4,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Component Reuse,4779.6,49.8,96.0,72.0,72.0,2135.4,1368.0,57.0,2.6,0.0,1.4,0.0,0.0,506.0,1444.3,0.0,25.8,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Remanufacture,5631.0,58.7,96.0,81.0,81.0,2402.3,1368.0,57.0,2.6,0.0,0.0,0.0,0.0,1358.8,1444.3,0.0,25.8,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose,6584.0,68.6,96.0,72.0,0.0,2135.4,1368.0,57.0,2.6,0.0,0.0,3.5,0.0,2283.7,1444.3,0.0,50.4,1368.0,0.0,6.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Intact),6032.2,62.8,96.0,80.0,80.0,2135.4,1368.0,57.0,2.6,0.0,0.0,0.0,1110.4,639.4,1444.3,0.0,25.8,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Broken),6024.8,62.8,96.0,80.0,80.0,2135.4,1368.0,49.6,0.0,0.0,0.0,0.0,1110.4,639.4,1444.3,0.0,25.8,1368.0,17.0,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Open-loop (Intact),6615.9,68.9,96.0,80.0,0.0,0.0,1368.0,57.0,2.6,0.0,0.0,0.0,0.0,2283.7,1444.3,0.0,25.2,1368.0,67.4,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Open-loop (Broken),6608.5,68.8,96.0,80.0,0.0,0.0,1368.0,49.6,0.0,0.0,0.0,0.0,0.0,2283.7,1444.3,0.0,25.2,1368.0,67.4,2.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Landfill,5432.4,56.6,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.7,1444.3,0.0,25.2,1368.0,0.0,23.3,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,System Reuse (Direct),4113.9,42.9,96.0,72.0,72.0,2481.0,1368.0,65.0,0.0,0.0,0.0,0.0,0.0,742.9,533.0,0.0,29.4,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,System Reuse (Repair),3796.7,39.5,96.0,81.0,81.0,2791.1,1368.0,65.0,0.0,1.4,0.0,0.0,0.0,504.1,455.6,0.0,29.4,1368.0,0.0,5.1,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Component Reuse,4874.1,50.8,96.0,72.0,72.0,2481.0,1368.0,65.0,2.6,0.0,1.4,0.0,0.0,587.9,1444.3,0.0,29.4,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Remanufacture,5710.1,59.5,96.0,81.0,81.0,2791.1,1368.0,65.0,2.6,0.0,0.0,0.0,0.0,1425.2,1444.3,0.0,29.4,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose,6969.8,72.6,96.0,72.0,0.0,2481.0,1368.0,65.0,2.6,0.0,0.0,3.5,0.0,2653.3,1444.3,0.0,57.6,1368.0,0.0,7.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Intact),6719.7,70.0,96.0,35.4,35.4,1098.6,1368.0,65.0,2.6,0.0,0.0,0.0,571.3,1807.4,1444.3,0.0,29.4,1368.0,63.6,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Broken),7021.2,73.1,96.0,0.0,0.0,0.0,1368.0,57.6,0.0,0.0,0.0,0.0,0.0,2653.3,1444.3,0.0,28.8,1368.0,98.5,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Open-loop (Intact),7008.4,73.0,96.0,80.0,0.0,0.0,1368.0,65.0,2.6,0.0,0.0,0.0,0.0,2653.3,1444.3,0.0,28.8,1368.0,78.3,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Open-loop (Broken),7001.0,72.9,96.0,80.0,0.0,0.0,1368.0,57.6,0.0,0.0,0.0,0.0,0.0,2653.3,1444.3,0.0,28.8,1368.0,78.3,2.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Landfill,5809.4,60.5,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.3,1444.3,0.0,28.8,1368.0,0.0,27.0,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,System Reuse (Direct),4377.8,45.6,96.0,72.0,72.0,3182.1,1368.0,81.3,0.0,0.0,0.0,0.0,0.0,952.9,561.2,0.0,36.7,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,System Reuse (Repair),3997.3,41.6,96.0,81.0,81.0,3579.8,1368.0,81.3,0.0,2.8,0.0,0.0,0.0,646.6,487.4,0.0,36.7,1368.0,0.0,6.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Component Reuse,5105.2,53.2,96.0,72.0,72.0,3182.1,1368.0,81.3,2.6,0.0,1.4,0.0,0.0,754.0,1483.5,0.0,36.7,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Remanufacture,5915.2,61.6,96.0,81.0,81.0,3579.8,1368.0,81.3,2.6,0.0,0.0,0.0,0.0,1565.4,1483.5,0.0,36.7,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose,7791.8,81.2,96.0,72.0,0.0,3182.1,1368.0,81.3,2.6,0.0,0.0,3.5,0.0,3403.0,1483.5,0.0,72.2,1368.0,0.0,9.7,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Closed-loop (Intact),6973.8,72.6,96.0,80.0,80.0,3182.1,1368.0,81.3,2.6,0.0,0.0,0.0,1654.7,952.9,1483.5,0.0,36.7,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Closed-loop (Broken),6966.3,72.6,96.0,80.0,80.0,3182.1,1368.0,73.9,0.0,0.0,0.0,0.0,1654.7,952.9,1483.5,0.0,36.7,1368.0,25.3,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Open-loop (Intact),7843.8,81.7,96.0,80.0,0.0,0.0,1368.0,81.3,2.6,0.0,0.0,0.0,0.0,3403.0,1483.5,0.0,36.1,1368.0,100.4,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Open-loop (Broken),7836.4,81.6,96.0,80.0,0.0,0.0,1368.0,73.9,0.0,0.0,0.0,0.0,0.0,3403.0,1483.5,0.0,36.1,1368.0,100.4,3.5,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Landfill,6613.3,68.9,96.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,3403.0,1483.5,0.0,36.1,1368.0,0.0,34.6,"49.8941708,2.2956951","50.3309169,3.250989",HGV lorry,118.471
